"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,1.0,1.0,0.0010666251182556152,"[[[[Question]]]]: What did Hamas win in the January 2006 legislative election?>>>>[[[[Sentence]]]]: Hamas has been praised by Muslims for driving Israel out of the Gaza Strip, but criticized for failure to achieve its demands in the 2008-9 and 2014 Gaza Wars despite heavy destruction and significant loss of life.",1.0,0.0010666251182556152,"[[[[Question]]]]: What did Hamas win in the January 2006 legislative election?>>>>[[[[Sentence]]]]: Hamas has been praised by Muslims for driving Israel out of the Gaza Strip, but criticized for failure to achieve its demands in the 2008-9 and 2014 Gaza Wars despite heavy destruction and significant loss of life.","Failed"
1.0,1.0,1.0,0.0066536664962768555,"[[[[Question]]]]: What did the Soviets intend to use in spacecraft after the success of Zond 5?>>>>[[[[Sentence]]]]: In the summer it had become clear that the LM would not be ready in time.",1.0,0.0066536664962768555,"[[[[Question]]]]: What did the Soviets intend to use in spacecraft after the success of Zond 5?>>>>[[[[Sentence]]]]: In the summer it had become clear that the LM would not be ready in time.","Failed"
0.0,1.0,0.0,0.004409074783325195,"[[[[Question]]]]: Who was the ally of his father that Genghis Khan fell out as time passed?>>>>[[[[Sentence]]]]: These include rifts with his early allies such as Jamukha (who also wanted to be a ruler of Mongol tribes) and Wang Khan (his and his father's ally), his son Jochi, and problems with the most important shaman, who was allegedly trying to drive a wedge between him and his loyal brother Khasar.",0.0,0.004409074783325195,"[[[[Question]]]]: Who was the ally of his father that Genghis Khan fell out as time passed?>>>>[[[[Sentence]]]]: These include rifts with his early allies such as Jamukha (who also wanted to be a ruler of Mongol tribes) and Wang Khan (his and his father's ally), his son Jochi, and problems with the most important shaman, who was allegedly trying to drive a wedge between him and his loyal brother Khasar.","Failed"
0.0,1.0,0.0,0.0020228028297424316,"[[[[Question]]]]: What countries is corporal punishment still a normal practice?>>>>[[[[Sentence]]]]: Official corporal punishment, often by caning, remains commonplace in schools in some Asian, African and Caribbean countries.",0.0,0.0020228028297424316,"[[[[Question]]]]: What countries is corporal punishment still a normal practice?>>>>[[[[Sentence]]]]: Official corporal punishment, often by caning, remains commonplace in schools in some Asian, African and Caribbean countries.","Failed"
0.0,1.0,0.0,0.006953418254852295,"[[[[Question]]]]: How did the party overthrow the elected government in 1989?>>>>[[[[Sentence]]]]: After al-Nimeiry was overthrown in 1985 the party did poorly in national elections, but in 1989 it was able to overthrow the elected post-al-Nimeiry government with the help of the military.",0.0,0.006953418254852295,"[[[[Question]]]]: How did the party overthrow the elected government in 1989?>>>>[[[[Sentence]]]]: After al-Nimeiry was overthrown in 1985 the party did poorly in national elections, but in 1989 it was able to overthrow the elected post-al-Nimeiry government with the help of the military.","Failed"
1.0,1.0,1.0,0.0009341835975646973,"[[[[Question]]]]: Some of the objects held in the Jameel Gallery of Islamic Art come from which European country?>>>>[[[[Sentence]]]]: The Jameel Gallery of Islamic Art, opened in 2006, houses a representative display of 400 objects with the highlight being the Ardabil Carpet, the centrepiece of the gallery.",1.0,0.0009341835975646973,"[[[[Question]]]]: Some of the objects held in the Jameel Gallery of Islamic Art come from which European country?>>>>[[[[Sentence]]]]: The Jameel Gallery of Islamic Art, opened in 2006, houses a representative display of 400 objects with the highlight being the Ardabil Carpet, the centrepiece of the gallery.","Failed"
0.0,1.0,0.0,0.020519733428955078,"[[[[Question]]]]: Of what was the Diet of Worms an assembly?>>>>[[[[Sentence]]]]: This was a general assembly of the estates of the Holy Roman Empire that took place in Worms, a town on the Rhine.",0.0,0.020519733428955078,"[[[[Question]]]]: Of what was the Diet of Worms an assembly?>>>>[[[[Sentence]]]]: This was a general assembly of the estates of the Holy Roman Empire that took place in Worms, a town on the Rhine.","Failed"
0.0,1.0,0.0,0.001365959644317627,"[[[[Question]]]]: What trade was the city an important center of in the 14th century?>>>>[[[[Sentence]]]]: The city grew as an important centre for the wool trade in the 14th century, and later became a major coal mining area.",0.0,0.001365959644317627,"[[[[Question]]]]: What trade was the city an important center of in the 14th century?>>>>[[[[Sentence]]]]: The city grew as an important centre for the wool trade in the 14th century, and later became a major coal mining area.","Failed"
0.0,1.0,0.0,0.007417559623718262,"[[[[Question]]]]: Jenggis is the adjectival form of what word?>>>>[[[[Sentence]]]]: Zhèng (Chinese: 正) meaning ""right"", ""just"", or ""true"", would have received the Mongolian adjectival modifier -s, creating ""Jenggis"", which in medieval romanization would be written ""Genghis"".",0.0,0.007417559623718262,"[[[[Question]]]]: Jenggis is the adjectival form of what word?>>>>[[[[Sentence]]]]: Zhèng (Chinese: 正) meaning ""right"", ""just"", or ""true"", would have received the Mongolian adjectival modifier -s, creating ""Jenggis"", which in medieval romanization would be written ""Genghis"".","Failed"
1.0,1.0,1.0,0.033019185066223145,"[[[[Question]]]]: How cold does this region of Victoria get in the winner?>>>>[[[[Sentence]]]]: The Mallee and upper Wimmera are Victoria's warmest regions with hot winds blowing from nearby semi-deserts.",1.0,0.033019185066223145,"[[[[Question]]]]: How cold does this region of Victoria get in the winner?>>>>[[[[Sentence]]]]: The Mallee and upper Wimmera are Victoria's warmest regions with hot winds blowing from nearby semi-deserts.","Failed"
1.0,1.0,1.0,0.006247341632843018,"[[[[Question]]]]: What was the resolution of the cameras used in the EyeVision 360 system?>>>>[[[[Sentence]]]]: CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects.",1.0,0.006247341632843018,"[[[[Question]]]]: What was the resolution of the cameras used in the EyeVision 360 system?>>>>[[[[Sentence]]]]: CBS introduced new features during the telecast, including pylon cameras and microphones along with EyeVision 360—an array of 36 cameras along the upper deck that can be used to provide a 360-degree view of plays and ""bullet time"" effects.","Failed"
1.0,1.0,1.0,0.06190383434295654,"[[[[Question]]]]: What surrounds Plastoglobuli?>>>>[[[[Sentence]]]]: Plastoglobuli are found in all chloroplasts, but become more common when the chloroplast is under oxidative stress, or when it ages and transitions into a gerontoplast.",1.0,0.06190383434295654,"[[[[Question]]]]: What surrounds Plastoglobuli?>>>>[[[[Sentence]]]]: Plastoglobuli are found in all chloroplasts, but become more common when the chloroplast is under oxidative stress, or when it ages and transitions into a gerontoplast.","Failed"
0.0,1.0,0.0,0.01353675127029419,"[[[[Question]]]]: When did Warsaw start to rebuild?>>>>[[[[Sentence]]]]: After liberation, rebuilding began as in other cities of the communist-ruled PRL.",0.0,0.01353675127029419,"[[[[Question]]]]: When did Warsaw start to rebuild?>>>>[[[[Sentence]]]]: After liberation, rebuilding began as in other cities of the communist-ruled PRL.","Failed"
1.0,1.0,1.0,0.028063058853149414,"[[[[Question]]]]: What does the bolinopsis generally eat?>>>>[[[[Sentence]]]]: If food is plentiful, they can eat 10 times their own weight per day.",1.0,0.028063058853149414,"[[[[Question]]]]: What does the bolinopsis generally eat?>>>>[[[[Sentence]]]]: If food is plentiful, they can eat 10 times their own weight per day.","Failed"
1.0,1.0,1.0,0.001689314842224121,"[[[[Question]]]]: How much of the greenhouse effect is due to carbon dioxide?>>>>[[[[Sentence]]]]: I Summary for Policymakers report says they are certain that emissions resulting from human activities are substantially increasing the atmospheric concentrations of the greenhouse gases, resulting on average in an additional warming of the Earth's surface.",1.0,0.001689314842224121,"[[[[Question]]]]: How much of the greenhouse effect is due to carbon dioxide?>>>>[[[[Sentence]]]]: I Summary for Policymakers report says they are certain that emissions resulting from human activities are substantially increasing the atmospheric concentrations of the greenhouse gases, resulting on average in an additional warming of the Earth's surface.","Failed"
1.0,1.0,1.0,0.1766332983970642,"[[[[Question]]]]: What kind of media can references to Tesla be found in>>>>[[[[Sentence]]]]: The impact of the technologies invented or envisioned by Tesla is a recurring theme in several types of science fiction.",1.0,0.1766332983970642,"[[[[Question]]]]: What kind of media can references to Tesla be found in>>>>[[[[Sentence]]]]: The impact of the technologies invented or envisioned by Tesla is a recurring theme in several types of science fiction.","Failed"
0.0,1.0,1.0,0.7412698268890381,"[[[[Question]]]]: What type of writings did the reading of the Qur'an bring out in Luther?>>>>[[[[Sentence]]]]: He went on to produce several critical pamphlets on Islam, which he called ""Mohammedanism"" or ""the Turk"".",1.0,0.7412698268890381,"[[[[Question]]]]: What type of writings did the reading of the Qur'an bring out in Luther?>>>>[[[[Sentence]]]]: He went on to produce several critical pamphlets on Islam, which he called ""Mohammedanism"" or ""the Turk"".","Skipped"
1.0,1.0,1.0,0.0010207891464233398,"[[[[Question]]]]: What happened to the East India Trading Company in 1767?>>>>[[[[Sentence]]]]: In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year.",1.0,0.0010207891464233398,"[[[[Question]]]]: What happened to the East India Trading Company in 1767?>>>>[[[[Sentence]]]]: In 1599 the British East India Company was established and was chartered by Queen Elizabeth in the following year.","Failed"
1.0,1.0,1.0,0.004063725471496582,"[[[[Question]]]]: What present-day company did BankAmericard turn into?>>>>[[[[Sentence]]]]: After a troubled gestation during which its creator resigned, BankAmericard went on to become the first successful credit card; that is, a financial instrument that was usable across a large number of merchants and also allowed cardholders to revolve a balance (earlier financial products could do one or the other but not both).",1.0,0.004063725471496582,"[[[[Question]]]]: What present-day company did BankAmericard turn into?>>>>[[[[Sentence]]]]: After a troubled gestation during which its creator resigned, BankAmericard went on to become the first successful credit card; that is, a financial instrument that was usable across a large number of merchants and also allowed cardholders to revolve a balance (earlier financial products could do one or the other but not both).","Failed"
1.0,1.0,1.0,0.0020037293434143066,"[[[[Question]]]]: What is the expression used to identify any given series of problems capable of being solved within time on a deterministic Turing machine?>>>>[[[[Sentence]]]]: For a precise definition of what it means to solve a problem using a given amount of time and space, a computational model such as the deterministic Turing machine is used.",1.0,0.0020037293434143066,"[[[[Question]]]]: What is the expression used to identify any given series of problems capable of being solved within time on a deterministic Turing machine?>>>>[[[[Sentence]]]]: For a precise definition of what it means to solve a problem using a given amount of time and space, a computational model such as the deterministic Turing machine is used.","Failed"
